"","Bas","Bmem","Bnv","CD4mem","CD4nv","CD8mem","CD8nv","Eos","Mono","Neu","NK","Treg"
"cg00787726",0.495477873945118,0.160099146315687,0.743722840703761,0.146677361560606,0.0406476624459339,0.0201671706803023,0.019723551270589,0.015354325219223,0.322356871284211,0.0168560464257181,0.0195804079626579,0.151608241707853
"cg13408655",0.291128265414414,0.452956475510854,0.888411620708723,0.423371769503681,0.390929269349995,0.276632328169744,0.462284980259421,0.0141143289717388,0.153986935145909,0.0264594058179349,0.185995805674578,0.502031356280267
"cg20025658",0.130768952495912,0.207303506778652,0.698816425265251,0.0308887107222374,0.0262021292710907,0.0198661521360743,0.0257185105442859,0.347601000437971,0.283417529970703,0.0805804997802815,0.0271043250090978,0.0188366476820077
"cg07859439",0.0150353104927452,0.281716026519453,0.686103362211123,0.0369518949723442,0.043372275597919,0.185656676510025,0.0755931498364595,0.011943783268647,0.0325556680692321,0.0168011946874428,0.393042410029445,0.0670093925234515
"cg04822495",0.400264042746119,0.356412169161843,0.769365452300601,0.0437475954801192,0.327189022851032,0.017463001265111,0.310221154566576,0.0810426841067587,0.255430533750742,0.0222629090135592,0.0162792387927353,0.0969414601226215
"cg22073152",0.287902841136142,0.08313928457333,0.673080420007772,0.0397865437741511,0.0321033644877608,0.0417348062539455,0.0344104617267063,0.0373817417521985,0.0738976351588147,0.151996058073274,0.169279939521191,0.07752639908279
"cg19400926",0.294757836326746,0.266406782559329,0.807875576037551,0.140748483756574,0.351510006102333,0.124849971505696,0.303910908740474,0.21368769286804,0.217710262701285,0.159761845820275,0.349791145744847,0.111774961633626
"cg20732076",0.0988022925045243,0.17380190777389,0.693197097992286,0.262677717843806,0.156313103996926,0.0468040926698047,0.0914913298661541,0.0445611157302834,0.0593157457832665,0.0391195539029058,0.235708104892335,0.245712293190141
"cg16744438",0.125261360571405,0.0324859255584252,0.6552948405154,0.0714589990599747,0.0271188732311605,0.0310844264764486,0.0211960829088133,0.018813897349647,0.309263476256422,0.0842879175554661,0.197213908065495,0.0586633794419342
"cg23344321",0.0373751111332676,0.0297393223674524,0.659747855269974,0.0658804647773433,0.37431334011172,0.0425709374381466,0.312177626131422,0.0250675538549102,0.0223397991757189,0.0239910627865976,0.0243194366393532,0.0741629548662388
"cg10773266",0.501052066499406,0.344011868536492,0.872255232058113,0.0825767875139892,0.23793521382909,0.0861643583421935,0.227729632413346,0.3279034854724,0.398843315761958,0.522294805303523,0.280916284315475,0.125532785210041
"cg06315974",0.0757168267139121,0.129867961677467,0.673505758254611,0.0951411698367535,0.141634018627079,0.120688786246446,0.0939692747952799,0.0601023655447381,0.0891190803540955,0.0572836316291989,0.323488854302681,0.081134496170768
"cg22446709",0.0214195334832121,0.0529862678805528,0.572675349064428,0.0312983082687805,0.0174188759639102,0.0172967053138697,0.0162859912425195,0.0128111825954903,0.01358814317852,0.0134120503110322,0.0135387235258476,0.236675344626281
"cg22507354",0.429495744932212,0.122924000947134,0.73375777278691,0.10531464043711,0.283100627954545,0.144860481082861,0.167257267749403,0.0705072676641753,0.251685018664117,0.171717685213989,0.230360860381288,0.0795466523479923
"cg13810673",0.0624621002015655,0.0134595920309075,0.560683626107948,0.0165682914910522,0.0154722593131258,0.0156345929926671,0.0140041603154839,0.0138468424902235,0.0149044520139006,0.0720958501462926,0.0111127494710967,0.0168384335826143
"cg08969925",0.320285985344033,0.309829898898468,0.792670721616862,0.0317219204055295,0.346919960654964,0.0242819810997247,0.304462311283456,0.47138357328842,0.396899938549302,0.360453687775704,0.126141691225122,0.0301857184587179
"cg18672030",0.348955298180463,0.04612644703642,0.629553264363146,0.049567099658328,0.0895611652314721,0.036097134529633,0.0348606837958948,0.166583052952434,0.0162634420719228,0.0494932884863742,0.316652042703343,0.0216645002975862
"cg07411165",0.0733479865858527,0.0812830340884417,0.654038896219083,0.0864705292904141,0.191712887611674,0.0598052017107912,0.123774705268987,0.111110988986272,0.300899407869388,0.16425572551445,0.206379482705456,0.138682466871833
"cg02929431",0.343952510581994,0.250263324345782,0.70258401452085,0.0557049731673903,0.119305008994343,0.0317769536542316,0.0325581643463049,0.255259719410173,0.415575498508251,0.270091885187791,0.0202479907211005,0.126133464064295
"cg18263166",0.0413319891527765,0.0289588564391611,0.561986063789165,0.0351911667233445,0.0414665610130603,0.0334044411921201,0.0334049612751892,0.146151324706003,0.0272241072303934,0.0925853674723258,0.0247484753565471,0.0392163614604111
"cg07240557",0.103516005776068,0.197186623388222,0.679975654909373,0.382271871203175,0.325103197070317,0.126269649873929,0.252904686229411,0.0236318345181891,0.0556844552229989,0.0312566730612322,0.0828577918043578,0.367557590783681
"cg26055899",0.17463685582397,0.100901122069986,0.683586891287578,0.0986817695879563,0.129176723538154,0.0418100581610484,0.138184338887758,0.347480104740652,0.273054993388525,0.415800035196216,0.0240991734300941,0.0345755540546617
"cg25342059",0.0642468722159727,0.435790821072143,0.676814778652889,0.123409398470144,0.101790594498072,0.132768614497285,0.0940258256319701,0.0433288884541057,0.334045384321328,0.22912481218598,0.0784485252991952,0.0517429189457793
"cg26874367",0.0146664333365627,0.166553753868108,0.597209507390249,0.103199878843585,0.123548187049589,0.1310618590271,0.121427584682045,0.0219021269750042,0.01279595581883,0.0135987567582584,0.0871149751468553,0.245651448207846
"cg00944599",0.974440679570552,0.91582866239436,0.970561410908764,0.1274010482004,0.893227784130169,0.560383314071328,0.948091607991963,0.902658413129745,0.982676359326939,0.976071205219477,0.981028508577175,0.331546174788681
"cg04162316",0.989464880211217,0.9907416771583,0.991231673172505,0.168817384227625,0.668681730881271,0.895072093717309,0.949610904521862,0.990746198230177,0.99219814680501,0.98943287911208,0.990562578377674,0.368986453558976
"cg27359629",0.973990823843222,0.95263597229512,0.976620148052275,0.181452865784204,0.885076797104706,0.769049803296735,0.738551941606496,0.977618623845673,0.975442837465107,0.976318818943573,0.951938291278957,0.679196020831255
"cg01419713",0.980797073126238,0.765875232370781,0.978639921845167,0.171943025882999,0.921672315526491,0.620626523136664,0.896812720484107,0.983124501393509,0.984636690531818,0.982290364983651,0.980174715005398,0.300218916986491
"cg18835815",0.979831797535184,0.848771963339608,0.972647180557349,0.166115743893905,0.621921696448405,0.724059043574263,0.939348217944061,0.978060277896245,0.787444497091558,0.972389366664869,0.916959287616685,0.517249697841587
"cg12047375",0.984801546945558,0.952202885441926,0.982208900675779,0.193501110023646,0.56204644368865,0.694573319286866,0.970563022952479,0.987725084309178,0.987282838680356,0.920900521499951,0.94090735827384,0.531727814209262
"cg06780308",0.955780536128896,0.875088844275796,0.969806334328418,0.20496111006153,0.888875023602361,0.520498573627266,0.913497708614517,0.972697138568607,0.971173876882035,0.976497207933399,0.799876780225662,0.436201783273973
"cg01417394",0.957785010268217,0.932736262173099,0.955096106403096,0.249301608881337,0.951343267743047,0.686517575613826,0.960849055332119,0.964813485364435,0.977175746053317,0.974692571868221,0.976716606123133,0.434391321286959
"cg12592365",0.983908655142252,0.779880198528349,0.982739656159133,0.222288928496162,0.921082286622617,0.662670808523552,0.936358148600295,0.985539664010321,0.851554405068682,0.98635472824891,0.9828836651158,0.339143545761028
"cg22145318",0.979534148520083,0.937896081941777,0.975238560333631,0.275131959427753,0.945374031826067,0.781666686973255,0.952856875311058,0.980515934070742,0.98520848198908,0.984378119391804,0.984750315909734,0.427299195137022
"cg09307431",0.965908787583738,0.760683292703594,0.973241097757374,0.203461335895846,0.928683481926691,0.484748247909638,0.897909156110617,0.970528883227875,0.968274485579542,0.962470446288792,0.847589453050217,0.338297751552464
"cg04757411",0.981892243940879,0.703084705730254,0.985241303741546,0.234491989067851,0.940181819883396,0.503632360864203,0.936104141908259,0.979758530169665,0.975862249595739,0.975851418307176,0.95479574415267,0.471787635880272
"cg20936107",0.925062032573398,0.562601300624579,0.910920755912748,0.229075466113824,0.937046591495353,0.885297488137682,0.922366466935227,0.933597550551629,0.953127864456972,0.952918144039981,0.950485324535606,0.467812501056359
"cg10489672",0.974911493571695,0.958574683441159,0.970630942964041,0.278137209090686,0.935004328848466,0.634433975168476,0.91462745662527,0.977327341228857,0.977453513331892,0.981821390289974,0.977454786755539,0.465624146452145
"cg20459022",0.962772135041152,0.915436614056592,0.951305938003303,0.306872581598278,0.954686569441529,0.935998113831817,0.955024833609424,0.969168318925593,0.978358255030112,0.980107536183698,0.978129992763328,0.386583842003355
"cg25437005",0.978279264044474,0.97376662269524,0.975227121083326,0.349709593016475,0.959108525878749,0.825208010093225,0.960249202264948,0.975227073485365,0.982748756636114,0.979888741199671,0.976234635164588,0.934446178251816
"cg13011976",0.96619968487623,0.555039958870339,0.950879835394932,0.245762570416234,0.866737037702661,0.705483498760494,0.917011967601629,0.946551976207822,0.948335705982605,0.95436832055382,0.943809155829491,0.460880111431834
"cg02992767",0.968105462332805,0.932839741892417,0.957651951041186,0.324446214360568,0.870310771786727,0.872697898365594,0.965093694385334,0.968885267849023,0.977403827857704,0.978041359737999,0.977835992491445,0.554248079941353
"cg09138780",0.979880220697694,0.938029631719641,0.976337756905198,0.314775080798245,0.959726009260039,0.678043265763325,0.921777901006276,0.967746036235997,0.980666141035299,0.972353507192172,0.98414821261573,0.457085737073956
"cg06902368",0.983101782763378,0.864314018444366,0.980580028321928,0.313057632094405,0.971271088098774,0.652829207119803,0.965935512850198,0.98161945229453,0.983682048642641,0.936383346492635,0.98577643311129,0.423169440582666
"cg10583651",0.940296530266636,0.914313171287231,0.97118212481013,0.3008339528475,0.813775422751247,0.591237492430983,0.936435146298441,0.949760711296318,0.939783998274921,0.951345070213106,0.890107281693879,0.753955063507439
"cg06828613",0.97210571157623,0.940217126775026,0.982558584613654,0.35554525762276,0.802325826239214,0.754973518313718,0.961949375892943,0.980322040376972,0.98288887960447,0.979084480156624,0.966407815655391,0.619867021863955
"cg05519606",0.968940973750859,0.844162879555875,0.979295208805077,0.349646763626231,0.96532758906544,0.69927827563602,0.961907215566846,0.982027708058215,0.878754958240794,0.969191416880735,0.972049352433003,0.637154493281526
"cg08012294",0.964884719823443,0.976159743371597,0.983485201973172,0.404208248093867,0.931375247440282,0.973218187368533,0.984272315046323,0.987453473283119,0.964637124329282,0.981579076754761,0.982290356523545,0.765872854929433
"cg07816556",0.960248040101844,0.729006129861546,0.938471801413863,0.307861214532155,0.837555578904013,0.507483112548705,0.890585460644326,0.959812460318958,0.974885881032121,0.972035207482441,0.962789631078385,0.652616183684809
"cg24379742",0.97284085449683,0.900054496222757,0.983199539493847,0.354909385992728,0.943675248616465,0.581726576055811,0.952054165576763,0.981802107047506,0.969091470462527,0.972220199634136,0.921117507385972,0.630652436591889
"cg16922644",0.980432025743265,0.950283918664653,0.978668879905019,0.356982322348328,0.873621271294255,0.457583400843768,0.873109691824884,0.978606752917526,0.966813054089504,0.982125760032684,0.982126452775396,0.78880830758387
"cg10389812",0.950843083877616,0.849854823479287,0.937765463859479,0.362762620022551,0.921505451379218,0.587532596407178,0.931796773564888,0.956619056688592,0.969903935764991,0.969411504360769,0.961801549850583,0.8556665336387
"cg07167688",0.991992577424656,0.960492351599888,0.994242984569832,0.38832493013722,0.979673297374805,0.686794333953272,0.971270582526538,0.993408743834504,0.994468127490039,0.991161887944212,0.994144854824217,0.443536294241279
"cg26801037",0.933566134176309,0.686331631810964,0.963432435280541,0.316080731868514,0.950177529066241,0.620402597982203,0.910459638903272,0.946464492476314,0.937190046407581,0.924914027183478,0.920588532785807,0.463694200634563
"cg23271530",0.926902376494102,0.916400406870509,0.92646581347941,0.326886803113711,0.923437963889892,0.639466020932046,0.914385865248492,0.912484420554318,0.869256526327663,0.830629885941768,0.814519124456761,0.587072277160983
"cg15683542",0.97254561983772,0.925597221383812,0.969387264131167,0.425490571124257,0.970273637559299,0.799408678523679,0.972238095194949,0.976376320713636,0.978522437722432,0.97915719565345,0.974553652043755,0.829152951018847
"cg23777479",0.956305986459861,0.970180366950553,0.971384280620321,0.370532431860883,0.973392976076092,0.730913483489487,0.974341686913574,0.928234617775627,0.911630804702487,0.676534518992927,0.877504936607187,0.659177478454971
"cg27485829",0.966516102848679,0.93402051610309,0.97008875222309,0.400033760613212,0.968771100954708,0.6132196063035,0.961839096025496,0.972878156459756,0.968669394937694,0.974916968527351,0.970972739307882,0.485575712258497
"cg12712184",0.992348951172026,0.991737572676909,0.994100647929451,0.427645421227854,0.926584807717533,0.669809866097976,0.969361621812221,0.993515678798982,0.994291230357898,0.992855737465606,0.991141365274685,0.589307069740612
"cg15722603",0.942372341722214,0.837775563948225,0.965030348478189,0.36571499142729,0.936125923208336,0.584672502900823,0.902312641159195,0.933449740858053,0.947940017680712,0.948309255602538,0.836646100381036,0.612261109292186
"cg19811231",0.979058943892379,0.902379351486431,0.985232464989602,0.4628337706484,0.942081213613422,0.817251204391884,0.984380364513651,0.979754191183619,0.971308348869952,0.96628000423544,0.980739380010937,0.946696299755349
"cg07164065",0.981430139681277,0.97014680650276,0.974214862587515,0.4496117674685,0.954620268148817,0.684078806053284,0.926551553735481,0.983016346094996,0.987723006859206,0.982741986113406,0.937117814424199,0.775008314964843
"cg04724659",0.953936876785685,0.916914325361157,0.956809622406816,0.443861517285669,0.943905135482478,0.777331013108133,0.952792098181446,0.964664893225214,0.967852268356211,0.961692648764516,0.937336635316056,0.784945202726817
"cg16497398",0.876649000464152,0.913717574692537,0.972167760782552,0.362249165956784,0.828174264809718,0.550162632331355,0.797621415346307,0.92757532138778,0.91883691161961,0.927386076491639,0.749722880246742,0.690291011818254
"cg22558389",0.97126044372403,0.979617649308194,0.978818023019301,0.457644407319399,0.97873912027094,0.560499234148383,0.976599709632465,0.979642187977584,0.986482487507111,0.986395361295354,0.984635369619214,0.792010475980144
"cg25909396",0.981537402101256,0.917415751845964,0.979762203613201,0.442709808076591,0.81789221802364,0.871193345124341,0.898705481334257,0.984947524618153,0.982001337146007,0.983221308374948,0.984840689796672,0.557714347469364
"cg07284507",0.972178787779669,0.819546221742838,0.892417369853048,0.436051160293382,0.953212799739663,0.715845099616109,0.966288710941956,0.980583606394903,0.970655002706872,0.973900565150909,0.950864603075634,0.608750682760517
"cg06709297",0.979513169766081,0.9355519430031,0.978553433603139,0.483908902968499,0.976492650846669,0.879252706943949,0.973981421068937,0.98516080105217,0.981648410582933,0.984840660847842,0.982091144594139,0.64756083713079
"cg17001464",0.981290169960441,0.978679588899747,0.986977095766607,0.486551103482201,0.959515150473512,0.919585035611872,0.972462069795422,0.983750599481985,0.982964237515082,0.982838385584304,0.982076289278682,0.536831792610893
"cg16152136",0.975297723110614,0.891386621756194,0.978743639279191,0.458957186961311,0.953149548231855,0.76264928130703,0.971501020988036,0.980963278392885,0.981975328511939,0.981932734443078,0.973375493908615,0.463912930229465
"cg27492220",0.961843060617264,0.724835355171973,0.946986941760333,0.442525040301513,0.952187619318249,0.833721467492803,0.950847006177482,0.972540945964456,0.960012037595732,0.964849647530214,0.978784534770603,0.588377829540283
"cg26964651",0.944055843496475,0.957334670992426,0.964909757914096,0.44123920439601,0.925891817172491,0.681680859058725,0.924183997439253,0.944259366466043,0.952252970353653,0.944640595076476,0.834803716929718,0.673912486069992
"cg23005797",0.995306002444349,0.995003320899902,0.996025060773001,0.528384197327959,0.993240570793138,0.951949001099747,0.994114305504225,0.996164455333478,0.996311997070567,0.995480117354484,0.995854178380784,0.722577137331537
"cg21878598",0.981104433935076,0.858502121393512,0.983900365941615,0.472810205342926,0.959453996900435,0.726926690715797,0.966460047479845,0.986012223425877,0.982543919430587,0.983498082850107,0.982299849365286,0.544052513861244
"cg19095568",0.0627984218229118,0.0262969971722414,0.0215904444271672,0.763805029768734,0.126441299741907,0.428516915494728,0.0469722268400218,0.0214825737553804,0.020329024024571,0.0258014361798292,0.290193572522409,0.397723519328667
"cg18001983",0.0715133823078625,0.0581517749279448,0.050124130619729,0.780562507563245,0.144730210673265,0.487798912075709,0.11769706170118,0.0469297550049505,0.0409503911984263,0.0320098899088953,0.0593583156203217,0.688023122404807
"cg05543458",0.0354197135230464,0.0658523429191907,0.0164402492263569,0.665614425611126,0.0289223053201184,0.516996527226953,0.0238893885547959,0.0166767823600219,0.0183656241063835,0.0163754711167087,0.0158146394788238,0.316420561413109
"cg10287032",0.0409776360109197,0.0410454823742684,0.0522938654481489,0.712737588819794,0.358100206876833,0.336402436053244,0.38740364310803,0.0331620301335742,0.0318223708110956,0.0321750109284926,0.0519790598518916,0.34764239011118
"cg22210337",0.00847586326975341,0.0602637742653184,0.0425789528412513,0.595187512280682,0.34892627184755,0.204133273266885,0.011856846667296,0.0059001938620028,0.00608699532497101,0.00667646324580368,0.0072376292515265,0.341165600984258
"cg17637327",0.0475565584024038,0.134137584993042,0.0382665883627722,0.610552034200387,0.0494500317062179,0.41545898862854,0.0443347794783474,0.0670794216955157,0.0416481592550334,0.0591443967331601,0.0365041327669403,0.453422467878443
"cg03750587",0.0301595458943805,0.0242886474582925,0.0252213419292361,0.5245576792945,0.0925687988487845,0.0878659914071119,0.0336016686671624,0.0225489025607463,0.0209858441554879,0.0239761898246234,0.0230309628779896,0.484363334316666
"cg09048251",0.00507405075576801,0.151746783359864,0.00474716808267625,0.515879444408542,0.0100257010176053,0.451078553080034,0.0242329742052614,0.00461461405066534,0.00481369128593962,0.00526036896111125,0.00542534298561409,0.106020021082803
"cg02983950",0.00860626522410463,0.0865844560602764,0.00728299111693658,0.523533573554895,0.0943346684701851,0.199675989951197,0.0502467316597748,0.00811214714340645,0.0075359213547444,0.0089044292943508,0.00817585677949728,0.508973774911213
"cg24672624",0.0170964925712311,0.0153576289384325,0.0147939447943359,0.538537027258154,0.21444458684758,0.164175955129177,0.105299321116116,0.0138578604073209,0.0284078656449387,0.0365985948492664,0.0413488600336806,0.518268475233581
"cg20627916",0.0555346017283331,0.0421306828685645,0.0347974938950776,0.507130022590904,0.0849588814379511,0.0796976612587935,0.0512624257755904,0.0537099179917211,0.0373731576422799,0.0455000100648681,0.0412808482785888,0.254514359318089
"cg05403469",0.0183010491401756,0.0174740546812123,0.0184003947261112,0.463028720355267,0.0479422133068499,0.0389738709307468,0.0182576650622105,0.0190589750467978,0.0129501053255481,0.0135356940513791,0.0139929329012186,0.0372570897357068
"cg13437525",0.0123740015200278,0.0112440553458595,0.00942266730835641,0.514301613389348,0.240169676199318,0.319704471122971,0.0235941156269547,0.010722583978163,0.0101483020815472,0.011185303094862,0.010351469325099,0.305651415664347
"cg04406436",0.0101838553279805,0.136369532719129,0.00742320004141464,0.504501143946391,0.15551526302305,0.228514007541435,0.096944800117353,0.00697336228716616,0.0117524394286899,0.0118514635422489,0.0107163519385251,0.431898273919634
"cg11006267",0.00489397748036137,0.00433030280356122,0.00429748290074804,0.420733236871783,0.0071320451918838,0.131245758478351,0.00909298855707133,0.0042625953263809,0.00424288005126977,0.0050430413405502,0.00473870850284617,0.30357345185619
"cg08388111",0.00590409652486414,0.008385818284527,0.00535494292121041,0.421810010135673,0.0524841522451287,0.193316850821783,0.0154496347488639,0.00483418493145326,0.00526025456294063,0.00650835397448016,0.00588653908221316,0.259755922266333
"cg11353598",0.00935461902818154,0.165544818732692,0.015029710722294,0.456459031409172,0.0650763787022478,0.293452608385499,0.0551117384221748,0.0168211688168259,0.0151535348169943,0.0143838336843816,0.0133009917791866,0.272744754281329
"cg22240533",0.0359107936893528,0.0478034929088029,0.0448074924986477,0.446337864281483,0.0493307917448712,0.170420802050825,0.0383004579554567,0.0359055300817904,0.0262228753475209,0.0234259864379043,0.0266569041203536,0.442973890835528
"cg26654286",0.0136829508224217,0.0161774267353296,0.0126641934122995,0.434496969085071,0.121911511153424,0.18136950956036,0.0306416899399741,0.010879825921955,0.0116062067088398,0.0122641997883779,0.0130332604052211,0.395230502893321
"cg06632027",0.0111291839936488,0.0796883162458718,0.0107225441126788,0.411613098999461,0.0208556171035264,0.294812573446839,0.0316777096257729,0.010520281761753,0.00938175984572512,0.00984820505155073,0.0128732352128652,0.0584580333073755
"cg22324029",0.0289538622396574,0.0138696068250525,0.0156638240175185,0.433373414755764,0.111533231264436,0.209371217619472,0.0699013121513232,0.0412898614049511,0.0250418455210713,0.0658840217252822,0.117791820592671,0.257701541227788
"cg00705808",0.135813362272685,0.210307440080869,0.162886476993536,0.570957340530324,0.215109006539073,0.469049143647166,0.245971248727067,0.143156256954817,0.159348611014901,0.177016908193428,0.161242721124448,0.418120211342264
"cg13516209",0.0268225564544021,0.0336197869608944,0.0252795634180743,0.414645133505156,0.0943013635060622,0.145846704281109,0.124442979305011,0.0365532879467182,0.0269559456686747,0.0219692347028905,0.0282998436786674,0.257950741944117
"cg26389380",0.0237285743638486,0.0241440765070746,0.0241212070017803,0.400935961376683,0.188882009712689,0.0282568869602526,0.020825363193933,0.0202836121515428,0.0159802493266992,0.0161557994037124,0.0159059546860237,0.322334357701713
"cg26027669",0.00606875529211453,0.00559324908577349,0.00522705592800026,0.382414928133273,0.240405863444324,0.0516660829655743,0.0544697178353731,0.00540793693499836,0.00556501225415008,0.00626710208891811,0.00614426779997154,0.0421612550050686
"cg14328115",0.00816961501070856,0.0901274266530335,0.00895345977670233,0.385493707176108,0.0240634708368809,0.0679782759584489,0.00985026264476289,0.00643003705173366,0.00700510941399335,0.00793185703671223,0.00802326740810509,0.323679527327253
"cg13070763",0.0168172526151488,0.112897924585048,0.0157479062148764,0.37885383264643,0.0887623948675854,0.0269662416581972,0.0356687657449694,0.0156409572517837,0.013503471232483,0.0154524747462561,0.0177094364177485,0.0380061687466581
"cg03604011",0.00745557320006794,0.00632077671459145,0.0061309835037179,0.374140024070085,0.0409426098933218,0.21754303058729,0.0480693732251546,0.00647010539736698,0.0059604805190423,0.00656202169216049,0.00772451332722521,0.113403610055229
"cg24900983",0.0517973509655197,0.104565480859644,0.0748823927137748,0.43750635377136,0.14691742641928,0.258095571681966,0.0973792817051757,0.0430116307101354,0.044009660927381,0.0398875847814398,0.0670633380845357,0.332804758497988
"cg13857210",0.00634537956357964,0.0789225097005149,0.00870745556705142,0.346691170579367,0.0356363312706542,0.00749197785765666,0.00704523954006721,0.00677006303545998,0.0162871875713977,0.00880423216684616,0.0055550836008484,0.0612877304349649
"cg07310406",0.0549554693982309,0.108270544470012,0.0697207127309183,0.384821984982787,0.104592637553018,0.0446876380162169,0.0361095018297806,0.0333991714260757,0.0359711363466171,0.0311413392447396,0.0370217329933844,0.24360342203459
"cg05937292",0.0123270473813534,0.0856461931139124,0.0253030639574444,0.361811387013702,0.0762479287820382,0.116011249843047,0.0343429294295794,0.0147499119291768,0.049462172050619,0.0238641919691303,0.046397259705495,0.0836193694444215
"cg15493618",0.085284092418028,0.202767384541606,0.104336624004623,0.450577078190666,0.157011211850656,0.329835395064691,0.170568891039138,0.0632370722536895,0.0794897301883985,0.066117926806029,0.0861676916754174,0.264296015441302
"cg21302651",0.0266210011302723,0.071095741651848,0.0273454648895284,0.376218725804491,0.192545294492339,0.0722698854708904,0.0701629027453092,0.019505591748259,0.0231877575029985,0.0206969354246783,0.0210673562969044,0.274590509208545
"cg06131666",0.0328867112717314,0.0791028272484545,0.0349716094246785,0.378993206547388,0.0902244917770656,0.273257378450412,0.0712355138636767,0.0347524037063762,0.024284576192764,0.0319144387624717,0.053625181612164,0.227647812062654
"cg10591771",0.00575981607793564,0.0135196253884412,0.00789009949671363,0.342317631381731,0.157633639226691,0.121463853731301,0.0316208112660077,0.00534759136962075,0.00502610029555591,0.0065179468173577,0.00567360291195713,0.190379591235945
"cg24704912",0.00749404638030989,0.0167546099336796,0.00863158720876305,0.356468226775408,0.153325739710655,0.241333956587496,0.0626837842208892,0.00664800197445594,0.00740887297463791,0.0070862608935905,0.0287995689421606,0.183883269656987
"cg02711397",0.0614230975369645,0.0285609658827427,0.0731887990715347,0.381906745692249,0.101905648949512,0.184232286339731,0.0673496263251701,0.0961431263841196,0.12216976890316,0.052810405151977,0.061216714338122,0.217927597757375
"cg14510967",0.0454093801924746,0.0386932126293871,0.0376062883682199,0.362368933070479,0.256579260610132,0.0813018921305356,0.0297645276168277,0.0360856370442363,0.0247817663277906,0.0258116589680802,0.0266812329617817,0.236470171475998
"cg03625415",0.0687434695174279,0.144557306032503,0.12249594909643,0.387708436621467,0.110967188888611,0.190141883455814,0.097158249482031,0.0552540594619333,0.0873780994617627,0.0794736986595083,0.0525985721669931,0.133917893119322
"cg03079497",0.00903213248560024,0.00660920861101665,0.0056159988866587,0.332759110566212,0.0448959675252515,0.17940963799368,0.0213454289097816,0.0122467411168946,0.0152924095629184,0.0168966796405877,0.0566824179578867,0.298608043447598
"cg16425038",0.00525790225042863,0.00515983586604612,0.00436983540901286,0.306685073969606,0.0157851750005714,0.161573950598077,0.0153639574697409,0.00456529126200802,0.00480552550084185,0.00544798184179983,0.00630411490494129,0.0890696038528951
"cg05509777",0.00820228931683529,0.0525423303077165,0.038685410693556,0.338232731951452,0.207859961006512,0.133997269270404,0.0173956889051304,0.00608085576009511,0.00623831465898823,0.00710926533975974,0.00797561147828971,0.220741819758836
"cg16394018",0.0124409920026828,0.0090570662826063,0.00881902688049823,0.308460824603434,0.103061915934967,0.0180393120238144,0.0117910946107728,0.0103490072578848,0.00877314806208321,0.0153679075828805,0.00915842015503692,0.157924806875363
"cg19505546",0.0438012732781339,0.0305220033483831,0.0240254148470141,0.340587913966199,0.085005912388252,0.152626398031896,0.0621300356465301,0.0381090006288915,0.034864329593507,0.0378695240416924,0.0292510748930158,0.221078623874256
"cg26705724",0.121316521182121,0.0373846798871278,0.0438271288937465,0.369009832267789,0.0622089494564755,0.220032602871471,0.0521301796436287,0.0449212020731545,0.0470937112210361,0.0812774603451307,0.147489960943321,0.257128431894926
"cg06445348",0.00713508452211208,0.0911467757269009,0.0070275926402392,0.318298412296544,0.0190427315539483,0.185535536880087,0.0189203385485556,0.0055750626396466,0.00556411405655192,0.00615648424774973,0.0067134099078546,0.230358178317715
"cg26257082",0.025264394153053,0.0241153527221817,0.0175748331127397,0.302510209063885,0.0157149490232638,0.159136062133763,0.0145236661642551,0.0170847000303131,0.0176941496795625,0.0181951590685311,0.0161940195414098,0.0623629851945425
"cg08194989",0.00427569573244407,0.0403792648520609,0.00422737275147456,0.308104453027272,0.0449050269086769,0.177424678084566,0.0183585799108728,0.00398095840114783,0.00396816793418262,0.00463996236564654,0.00461483782800599,0.220537028097826
"cg26540315",0.00761797346427147,0.063826043505031,0.0326951888925773,0.33153107908024,0.144676112330009,0.158599859266767,0.0720245491939016,0.00675252334007423,0.00633048823569142,0.00732987379929111,0.0261067168920642,0.274230569441876
"cg15039797",0.992072198998859,0.991804040518113,0.991824882398576,0.709666247756124,0.0281224165508544,0.867095862525568,0.407906157273867,0.992663968430403,0.994490460307655,0.993365238657276,0.248453838029295,0.956683517439172
"cg26921093",0.986594437143392,0.949521745223584,0.987011139798779,0.681270836744662,0.0560704251424927,0.856122212616855,0.219086461781124,0.988204604400651,0.988617030594707,0.987454845361644,0.932964652632704,0.857942424914175
"cg04957307",0.982560997700912,0.98046842588231,0.982486840048636,0.725771997995152,0.0816066436529298,0.980811605471177,0.239467822696252,0.984008427771129,0.984307845403723,0.981995031271424,0.980718974693789,0.898768610151171
"cg09755397",0.969861603820279,0.948196367380852,0.95608626252532,0.76834192168338,0.0689656504549416,0.97272402233602,0.181840153543923,0.973456759064014,0.978082523845509,0.979056526161605,0.978706667861595,0.805038668997924
"cg04116354",0.974994874779956,0.953146533215376,0.974098525777813,0.878608165123061,0.105491654950747,0.971769941010041,0.334657387923373,0.979017783461071,0.983648585497458,0.979718989588661,0.981753060243949,0.875576522500154
"cg12649038",0.903450763387813,0.960521871466433,0.897513764210617,0.942823056679966,0.0641222552093279,0.979543215848511,0.230401791202788,0.886288162987837,0.867003508189709,0.89357928593569,0.981993597864495,0.969508164342154
